,motif_address,motif_id,motif_n,total_gap,kink_factor,kink_std,intensity_kink,intensity_kink_std,white_noise,stimuli_path,id,SDoTMF,mean_SDoTMF
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif0.wav,motif0,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif0_kink1.0_intensitykink0.0whiteNoiseFalse.wav,9,[44.669783435513274],44.669783435513274
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif0.wav,motif0,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif0_kink1.0_intensitykink1.0whiteNoiseTrue.wav,9,[109.78539205384963],109.78539205384963
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif0.wav,motif0,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif0_kink1.0_intensitykink1.0whiteNoiseFalse.wav,9,[36.43967407627536],36.43967407627536
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif7.wav,motif7,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif7_kink0.0_intensitykink0.0whiteNoiseTrue.wav,10,[25.247585136697182],25.247585136697182
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif7.wav,motif7,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif7_kink0.0_intensitykink0.0whiteNoiseFalse.wav,10,[-5.919098363464606],-5.919098363464606
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif7.wav,motif7,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif7_kink0.0_intensitykink1.0whiteNoiseTrue.wav,10,[45.93337276320839],45.93337276320839
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif7.wav,motif7,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif7_kink0.0_intensitykink1.0whiteNoiseFalse.wav,10,[-1.555164710052848],-1.555164710052848
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif7.wav,motif7,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif7_kink1.0_intensitykink0.0whiteNoiseTrue.wav,10,[144.0500894584775],144.0500894584775
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif7.wav,motif7,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif7_kink1.0_intensitykink0.0whiteNoiseFalse.wav,10,[-3.6405525567373025],-3.6405525567373025
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif7.wav,motif7,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif7_kink1.0_intensitykink1.0whiteNoiseTrue.wav,10,[116.49204797541314],116.49204797541314
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif7.wav,motif7,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif7_kink1.0_intensitykink1.0whiteNoiseFalse.wav,10,[5.709888587199139],5.709888587199139
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif9.wav,motif9,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif9_kink0.0_intensitykink0.0whiteNoiseTrue.wav,11,[58.64581165447228],58.64581165447228
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif9.wav,motif9,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif9_kink0.0_intensitykink0.0whiteNoiseFalse.wav,11,[11.334087218773352],11.334087218773352
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif9.wav,motif9,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif9_kink0.0_intensitykink1.0whiteNoiseTrue.wav,11,[44.237545015273604],44.237545015273604
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif9.wav,motif9,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif9_kink0.0_intensitykink1.0whiteNoiseFalse.wav,11,[34.641891700725004],34.641891700725004
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif9.wav,motif9,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif9_kink1.0_intensitykink0.0whiteNoiseTrue.wav,11,[84.80681699852195],84.80681699852195
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif9.wav,motif9,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif9_kink1.0_intensitykink0.0whiteNoiseFalse.wav,11,[32.60123341009688],32.60123341009688
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif9.wav,motif9,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif9_kink1.0_intensitykink1.0whiteNoiseTrue.wav,11,[91.8575495128415],91.8575495128415
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif9.wav,motif9,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif9_kink1.0_intensitykink1.0whiteNoiseFalse.wav,11,[71.42253242604089],71.42253242604089
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif47.wav,motif47,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif47_kink0.0_intensitykink0.0whiteNoiseTrue.wav,12,[16.29628887426868],16.29628887426868
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif47.wav,motif47,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif47_kink0.0_intensitykink0.0whiteNoiseFalse.wav,12,[56.430673013756476],56.430673013756476
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif47.wav,motif47,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif47_kink0.0_intensitykink1.0whiteNoiseTrue.wav,12,[30.386707762457714],30.386707762457714
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif47.wav,motif47,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif47_kink0.0_intensitykink1.0whiteNoiseFalse.wav,12,[69.97954921105121],69.97954921105121
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif47.wav,motif47,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif47_kink1.0_intensitykink0.0whiteNoiseTrue.wav,12,[100.05383058566473],100.05383058566473
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif47.wav,motif47,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif47_kink1.0_intensitykink0.0whiteNoiseFalse.wav,12,[105.56908521570634],105.56908521570634
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif47.wav,motif47,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif47_kink1.0_intensitykink1.0whiteNoiseTrue.wav,12,[86.45987424286488],86.45987424286488
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif47.wav,motif47,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif47_kink1.0_intensitykink1.0whiteNoiseFalse.wav,12,[93.30126203697138],93.30126203697138
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif40.wav,motif40,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif40_kink0.0_intensitykink0.0whiteNoiseTrue.wav,13,[26.98443053871462],26.98443053871462
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif40.wav,motif40,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif40_kink0.0_intensitykink0.0whiteNoiseFalse.wav,13,[1.6439256862249025],1.6439256862249025
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif40.wav,motif40,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif40_kink0.0_intensitykink1.0whiteNoiseTrue.wav,13,[29.5550145146041],29.5550145146041
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif40.wav,motif40,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif40_kink0.0_intensitykink1.0whiteNoiseFalse.wav,13,[8.694136870713365],8.694136870713365
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif40.wav,motif40,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif40_kink1.0_intensitykink0.0whiteNoiseTrue.wav,13,[87.48532313611585],87.48532313611585
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif40.wav,motif40,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif40_kink1.0_intensitykink0.0whiteNoiseFalse.wav,13,[12.17563335107865],12.17563335107865
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif40.wav,motif40,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif40_kink1.0_intensitykink1.0whiteNoiseTrue.wav,13,[94.28615527663877],94.28615527663877
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif40.wav,motif40,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif40_kink1.0_intensitykink1.0whiteNoiseFalse.wav,13,[20.49032017850864],20.49032017850864
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif32.wav,motif32,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif32_kink0.0_intensitykink0.0whiteNoiseTrue.wav,14,[35.81468786860328],35.81468786860328
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif32.wav,motif32,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif32_kink0.0_intensitykink0.0whiteNoiseFalse.wav,14,[38.33150430905282],38.33150430905282
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif32.wav,motif32,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif32_kink0.0_intensitykink1.0whiteNoiseTrue.wav,14,[53.8705118032511],53.8705118032511
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif32.wav,motif32,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif32_kink0.0_intensitykink1.0whiteNoiseFalse.wav,14,[36.33589583335805],36.33589583335805
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif32.wav,motif32,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif32_kink1.0_intensitykink0.0whiteNoiseTrue.wav,14,[111.7471823769224],111.7471823769224
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif32.wav,motif32,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif32_kink1.0_intensitykink0.0whiteNoiseFalse.wav,14,[59.657700540758576],59.657700540758576
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif32.wav,motif32,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif32_kink1.0_intensitykink1.0whiteNoiseTrue.wav,14,[113.34070605402586],113.34070605402586
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif32.wav,motif32,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif32_kink1.0_intensitykink1.0whiteNoiseFalse.wav,14,[57.21775279576471],57.21775279576471
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif49.wav,motif49,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif49_kink0.0_intensitykink0.0whiteNoiseTrue.wav,15,[39.164730408591225],39.164730408591225
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif49.wav,motif49,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif49_kink0.0_intensitykink0.0whiteNoiseFalse.wav,15,[2.0519117952064736],2.0519117952064736
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif49.wav,motif49,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif49_kink0.0_intensitykink1.0whiteNoiseTrue.wav,15,[43.83929293755626],43.83929293755626
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif49.wav,motif49,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif49_kink0.0_intensitykink1.0whiteNoiseFalse.wav,15,[4.800966434051877],4.800966434051877
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif49.wav,motif49,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif49_kink1.0_intensitykink0.0whiteNoiseTrue.wav,15,[89.95188075792989],89.95188075792989
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif49.wav,motif49,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif49_kink1.0_intensitykink0.0whiteNoiseFalse.wav,15,[14.852314274623696],14.852314274623696
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif49.wav,motif49,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif49_kink1.0_intensitykink1.0whiteNoiseTrue.wav,15,[173.55441869363003],173.55441869363003
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif49.wav,motif49,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif49_kink1.0_intensitykink1.0whiteNoiseFalse.wav,15,[20.29553127263765],20.29553127263765
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif35.wav,motif35,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif35_kink0.0_intensitykink0.0whiteNoiseTrue.wav,16,[24.88185567012425],24.88185567012425
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif35.wav,motif35,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif35_kink0.0_intensitykink0.0whiteNoiseFalse.wav,16,[55.34478793382789],55.34478793382789
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif35.wav,motif35,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif35_kink0.0_intensitykink1.0whiteNoiseTrue.wav,16,[54.28406811040221],54.28406811040221
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif35.wav,motif35,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif35_kink0.0_intensitykink1.0whiteNoiseFalse.wav,16,[66.54054646341456],66.54054646341456
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif35.wav,motif35,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif35_kink1.0_intensitykink0.0whiteNoiseTrue.wav,16,[91.71401314673044],91.71401314673044
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif35.wav,motif35,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif35_kink1.0_intensitykink0.0whiteNoiseFalse.wav,16,[62.724225454210526],62.724225454210526
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif35.wav,motif35,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif35_kink1.0_intensitykink1.0whiteNoiseTrue.wav,16,[50.01562925085272],50.01562925085272
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif35.wav,motif35,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif35_kink1.0_intensitykink1.0whiteNoiseFalse.wav,16,[79.55982358170803],79.55982358170803
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif10.wav,motif10,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif10_kink0.0_intensitykink0.0whiteNoiseTrue.wav,17,[35.78138701354978],35.78138701354978
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif10.wav,motif10,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif10_kink0.0_intensitykink0.0whiteNoiseFalse.wav,17,[32.14272040697777],32.14272040697777
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif10.wav,motif10,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif10_kink0.0_intensitykink1.0whiteNoiseTrue.wav,17,[38.10630026839383],38.10630026839383
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif10.wav,motif10,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif10_kink0.0_intensitykink1.0whiteNoiseFalse.wav,17,[48.726337058910616],48.726337058910616
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif10.wav,motif10,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif10_kink1.0_intensitykink0.0whiteNoiseTrue.wav,17,[79.05380719706078],79.05380719706078
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif10.wav,motif10,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif10_kink1.0_intensitykink0.0whiteNoiseFalse.wav,17,[76.26734156985485],76.26734156985485
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif10.wav,motif10,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif10_kink1.0_intensitykink1.0whiteNoiseTrue.wav,17,[119.49174353390657],119.49174353390657
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif10.wav,motif10,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif10_kink1.0_intensitykink1.0whiteNoiseFalse.wav,17,[114.87399987616897],114.87399987616897
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif17.wav,motif17,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif17_kink0.0_intensitykink0.0whiteNoiseTrue.wav,18,[40.08209580038652],40.08209580038652
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif17.wav,motif17,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif17_kink0.0_intensitykink0.0whiteNoiseFalse.wav,18,[-5.119578869062953],-5.119578869062953
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif17.wav,motif17,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif17_kink0.0_intensitykink1.0whiteNoiseTrue.wav,18,[48.79811851153001],48.79811851153001
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif17.wav,motif17,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif17_kink0.0_intensitykink1.0whiteNoiseFalse.wav,18,[-2.52283856240621],-2.52283856240621
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif17.wav,motif17,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif17_kink1.0_intensitykink0.0whiteNoiseTrue.wav,18,[115.10644163207203],115.10644163207203
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif17.wav,motif17,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif17_kink1.0_intensitykink0.0whiteNoiseFalse.wav,18,[8.564154531101991],8.564154531101991
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif17.wav,motif17,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif17_kink1.0_intensitykink1.0whiteNoiseTrue.wav,18,[124.7901145003687],124.7901145003687
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif17.wav,motif17,11,144000,1.0,4532.303458507606,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif17_kink1.0_intensitykink1.0whiteNoiseFalse.wav,18,[19.8493678818487],19.8493678818487
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif19.wav,motif19,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif19_kink0.0_intensitykink0.0whiteNoiseTrue.wav,19,[44.347186557968406],44.347186557968406
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif19.wav,motif19,11,144000,0.0,0.0,0.0,1.1102230246251565e-16,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif19_kink0.0_intensitykink0.0whiteNoiseFalse.wav,19,[13.047833917180014],13.047833917180014
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif19.wav,motif19,11,144000,0.0,0.0,1.0,0.20769424080831336,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif19_kink0.0_intensitykink1.0whiteNoiseTrue.wav,19,[47.91731922657129],47.91731922657129
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif19.wav,motif19,11,144000,0.0,0.0,1.0,0.20769424080831336,False,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif19_kink0.0_intensitykink1.0whiteNoiseFalse.wav,19,[25.479980241310844],25.479980241310844
0,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/s_b1555_22/motifs/motif19.wav,motif19,11,144000,1.0,4532.303458507606,0.0,1.1102230246251565e-16,True,/mnt/cube/j8xing/starling_rhythm_mfdfa/data/TMF_ver/motif19_kink1.0_intensitykink0.0whiteNoiseTrue.wav,19,[71.12535463998294],71.12535463998294
